,Word,Dominant Perceptual,Exclusivity Perceptual,Strength Perceptual
56,decency_NN,Visual,0.345323741,3.0625
57,discerning_JJ,Visual,0.182481752,2.0
58,exquisite_JJ,Visual,0.380952381,3.833333333
59,texture_NN,Haptic,0.426966292,4.263157895
60,creamy_JJ,Gustatory,0.23766816100000002,3.588235294
61,cater_VB,Visual,0.24161073800000002,2.666666667
62,gourmet_NN,Gustatory,0.23943662,3.789473684
63,nutritious_JJ,Gustatory,0.13304721,2.666666667
64,suit_VB,Visual,0.562913907,4.473684211
65,burger_NN,Visual,0.222627737,4.375
66,mouth_NN,Visual,0.20588235300000002,2.947368421
67,broth_NN,Gustatory,0.306818182,4.2380952380000005
68,culinary_JJ,Gustatory,0.15555555599999998,3.5
69,edible_JJ,Gustatory,0.266871166,4.5
70,lemon_NN,Gustatory,0.286195286,4.45
71,dish_NN,Visual,0.42771084299999995,4.0
72,gratification_NN,Interoceptive,0.25,3.133333333
73,honey_NN,Gustatory,0.290932116,4.507004378
74,objectionable_JJ,Visual,0.409090909,3.052631579
75,scent_NN,Olfactory,0.671641791,4.6
76,steak_NN,Gustatory,0.289115646,4.789473684
77,disgusting_JJ,Visual,0.103064067,4.0
78,chocolate_NN,Gustatory,0.25357142899999996,4.555555556
79,lobster_NN,Visual,0.30172413800000003,3.888888889
80,impart_VB,Visual,0.23076923100000002,0.9411764709999999
81,cheese_NN,Gustatory,0.305825243,3.9375
82,champagne_NN,Gustatory,0.201520913,4.444444444
83,touch_NN,Haptic,0.52,4.875
84,nasty_JJ,Visual,0.128133705,3.913043478
85,stew_NN,Gustatory,0.190348525,4.75
86,fried_JJ,Gustatory,0.212765957,3.736842105
87,pastry_NN,Gustatory,0.247648903,4.555555556
88,elegance_NN,Visual,0.300492611,4.333333333
89,chef_NN,Visual,0.287128713,3.526315789
90,barbecue_NN,Gustatory,0.235649547,4.55
91,beer_NN,Gustatory,0.221864952,4.526315789
92,upscale_JJ,Visual,0.55,4.0
93,soup_NN,Gustatory,0.277591973,4.090909091
